patient_id,item_id,rating,completed,nb_fois_realise
728,2,1.6829077269698827,1,9
199,1,2.900703891707263,1,3
892,4,4.187925606028882,1,19
499,4,2.3626467661518156,0,17
863,3,4.624915748607486,0,13
753,2,3.1793216533191404,0,8
12,4,2.861697654967509,0,19
365,2,4.148143368781105,0,15
718,3,1.4057739881671383,0,1
773,0,4.095009884842699,1,6
96,4,1.9718080006913068,1,4
70,1,2.1232501887329502,0,16
992,5,3.3978150932803195,0,10
814,3,4.6077377001848205,0,3
860,5,3.3136277990834593,1,16
741,0,3.595797395177948,1,4
356,1,4.106378358421097,1,3
811,5,2.037299035969947,1,9
543,1,4.30893469121657,1,2
249,4,2.671840596268599,0,5
253,2,1.70262277396465,1,7
770,3,2.4004723178444998,0,4
181,1,1.9845244468729013,1,7
851,4,1.9148544205425835,0,9
973,0,2.1302527948766645,1,18
987,1,1.723723258968358,1,3
165,0,3.6708070283305716,1,5
3,3,3.3199670281404687,1,2
462,4,3.593767571933714,1,3
144,0,2.3748988953126418,0,3
164,2,4.078933610296177,1,4
343,5,1.518434963816659,1,14
997,0,3.2845468378454408,1,15
873,0,2.1018118889858957,1,5
104,4,3.1104396027904455,1,17
547,4,2.2945487009609566,1,11
313,1,4.162047060365181,1,19
168,5,4.565087355352379,1,6
519,0,3.970324893486525,1,11
962,0,1.7023348513969871,0,13
925,4,2.0994675935534493,0,12
597,2,4.677432262073664,1,10
435,4,2.748880510632805,1,10
608,2,4.764721637397067,1,1
511,5,2.569806755449067,1,13
408,4,4.807098642362655,1,14
435,5,4.702955950933324,0,0
314,3,3.642107559946465,1,11
541,0,1.0353081938460114,0,13
612,5,2.6013387279037476,1,17
578,2,4.644940518782383,1,2
899,3,4.540441156432459,1,11
860,2,1.7495512003844547,1,4
952,1,2.5967299838764104,0,2
62,1,4.342039711517886,0,6
31,0,3.3115114130002175,0,15
598,3,4.3891969337848025,0,19
210,3,4.306269537794252,0,16
462,1,4.629928027809932,1,7
562,0,1.4688823527783268,1,14
574,5,1.5808605658140626,0,19
79,1,1.33123611587621,1,14
342,3,4.741075364381727,1,7
231,2,2.9006495375115726,1,10
877,3,1.2573011339297926,0,9
612,0,2.286119610056165,0,17
128,3,2.4056505645198674,0,8
18,4,4.238239293907029,0,15
356,3,3.9419075686836917,1,0
418,4,3.757548198250276,1,5
958,1,1.087454210365515,1,1
605,5,4.642783185705515,1,12
80,4,1.8622210676629662,1,5
614,3,3.516245618770711,1,8
880,5,1.2472761720456766,0,13
665,5,1.326104367488218,1,6
780,3,1.0383091845204886,1,4
117,3,3.2637105781813225,1,6
853,0,3.517518678467619,1,2
493,1,1.201849212932915,1,12
790,4,2.1619395390561555,0,11
491,2,4.405817656712067,1,5
874,4,1.4052334672916564,1,1
224,3,1.866188658213325,0,14
986,2,2.6975648338897082,0,14
418,2,4.369096410532464,1,17
779,4,2.019396217900817,1,16
136,4,4.988548061453368,0,2
225,4,2.4210472525541133,1,2
333,4,2.5457946339344923,0,8
228,1,1.4884248169231773,0,9
322,0,3.720791603426123,0,11
107,0,1.9738607311379264,1,0
811,4,3.5154703811801853,0,3
444,0,1.8926309136117063,0,4
916,4,2.551489068905872,1,16
6,4,4.42668836781767,0,4
127,4,3.95562364589628,0,3
352,5,1.6183635997748937,1,14
994,1,3.4308326694964055,1,9
266,3,3.5145626066952373,1,4
684,0,1.3622738940074441,1,13
927,0,2.863222617343743,1,12
213,1,2.0426735826704316,1,18
246,1,2.868520571053932,1,7
617,4,4.1082839652915,1,11
594,4,1.6330382392412788,1,19
803,5,1.4932168223521751,1,18
373,5,2.0772659804230917,1,18
420,3,4.809101801386333,1,5
714,0,3.9912968447398653,1,7
40,1,1.0778234512581863,1,9
716,3,2.6040193699335066,0,16
347,0,2.029591916321541,1,0
560,3,3.5525782734886957,1,18
142,3,2.8371698141367725,0,11
140,4,4.857994099455763,0,1
564,3,1.8759138039369527,0,16
106,4,3.3514256639957627,1,6
32,0,3.8008400599608905,0,13
199,5,4.302257957381526,1,13
118,0,2.6278841217120283,1,11
799,4,3.747687630629926,0,15
228,5,2.212805885537131,0,17
629,2,2.741904369447281,0,7
687,5,4.582508524813597,1,1
963,3,4.799630437323817,0,10
184,0,3.875269387709059,0,0
829,3,2.49740756310474,0,9
849,5,4.280231159898657,0,17
214,2,1.1034683269016807,0,15
732,3,1.4109836421576842,0,1
129,2,3.6454949455014445,0,16
844,1,2.1649943010802297,0,15
271,2,4.805544873601911,1,18
757,0,2.744242448369219,0,4
634,5,2.717459281556708,1,5
7,4,3.712318040763725,0,16
402,4,4.070274249224759,1,15
927,3,2.902234952500546,1,15
578,5,1.8560036068468966,1,6
626,1,4.093234570902487,0,15
368,3,2.2814050994945103,1,8
799,2,1.7004430771754304,1,5
616,4,3.526560759700053,0,15
980,2,1.3618146679614016,0,8
536,4,4.88541070034422,1,3
52,4,3.529589057648548,0,5
246,4,4.943582083687023,0,13
336,5,2.355573693914544,0,2
280,0,4.884820644761591,1,16
32,5,1.5822489909144943,1,10
798,2,1.1627790893881138,0,7
547,5,1.1319362418184102,1,7
342,3,2.8594814823969084,0,3
890,1,1.332016789914379,0,14
238,3,3.048671536670407,0,15
491,5,2.310002014035602,0,10
728,2,2.3425159698964624,0,6
176,1,3.542435986180679,1,17
43,3,1.6523920246064807,0,5
303,1,4.066213481358924,1,3
669,2,3.328123679114539,0,4
268,4,4.659778515390044,0,2
682,2,2.4593626150700936,1,5
732,0,4.930859968268502,1,13
399,1,3.303310586856093,1,0
741,2,4.893607824750135,1,19
602,4,1.1082426161884613,0,13
921,4,3.911905289649552,0,5
970,2,4.2664860971709455,1,2
430,3,1.2126931467059503,1,16
420,2,3.315878656064983,1,13
130,4,4.207769174357793,1,18
409,2,3.244154900892291,1,6
737,0,1.2552543616218665,1,10
224,3,3.773788963593246,1,6
142,2,1.2423876586932345,1,12
577,4,4.269875580065754,0,13
539,2,1.1721367332267776,0,10
124,2,1.5495895240414832,1,7
211,1,2.100430362093074,0,11
933,2,3.5334591690432,1,14
427,0,4.905436398525223,0,9
436,4,1.4712914104797377,1,1
591,5,1.5708306768556737,0,12
237,1,2.4754815868039213,1,9
643,5,4.344876551021281,0,16
327,2,2.8689238110032567,0,9
811,3,2.2864424010232867,1,5
118,0,3.244815328835445,0,19
45,0,2.042092789783,0,0
83,0,2.6046396289900837,0,16
793,1,2.3304205969281675,0,0
351,2,4.216564089658584,1,4
12,0,4.697022905752004,1,14
636,2,4.038288768627647,1,0
836,3,2.756334304119934,0,16
171,2,3.017339909986655,1,13
233,5,1.5002947757177427,0,12
180,2,3.987458844538151,0,10
50,2,3.3859027175801764,0,11
780,4,4.609759984549745,1,5
680,5,1.8024445743006128,1,10
394,1,4.0389044877304485,0,1
932,2,3.738686646876759,0,17
827,0,2.0633821352390087,1,11
799,4,3.6695145581633004,0,14
428,2,4.697493522306598,0,8
273,4,4.6737439506684755,1,7
860,1,3.8785062980645653,1,17
206,4,1.1922924501362404,0,15
147,0,4.489057349280646,1,9
299,2,3.6311144280181598,0,11
931,0,2.2417370127309377,0,19
452,3,1.7490014468227972,1,11
999,4,1.4648154519892684,0,9
548,4,1.200947597031044,1,13
672,4,4.016412991803026,1,3
977,5,1.9433719957731013,1,14
382,1,1.0970117441730203,0,19
786,5,2.589082607367957,1,8
946,0,2.9304283223693557,0,6
799,3,1.6769209236005076,0,6
617,1,1.176193344650199,1,19
533,1,1.7565019323922755,0,8
232,2,3.7164110473462975,1,9
633,3,1.3289747090048256,1,19
128,4,3.2201481222279753,1,12
821,5,1.5856479516326667,0,5
728,4,1.7827566943216775,1,3
659,2,2.5723115330667947,1,16
569,5,1.4033013442149254,1,13
930,4,1.6928140111288514,0,2
236,0,2.3958096458054166,0,0
581,4,2.3186760219934675,1,17
965,5,3.9970859427029275,1,1
700,0,1.2991292205056975,1,7
753,2,4.441802942665374,0,15
574,2,4.2649286829578195,0,3
484,0,4.063966558767754,0,18
240,5,2.23748944985253,1,19
956,5,4.29152714216315,0,9
696,4,1.7312083211571232,1,16
770,2,1.497636823420113,0,16
740,2,1.1798253339579494,1,6
222,0,4.757241452022304,0,8
98,2,2.2320435908210947,0,6
758,4,4.670471520711624,0,2
556,2,2.090454246077319,0,11
910,0,4.630263837345398,1,3
272,4,4.615716211384353,1,16
398,3,4.6947041800428515,1,2
516,0,2.984613757136775,0,10
981,3,4.463785147195567,1,7
429,2,4.803063584669281,0,1
522,4,2.298467767588718,0,13
959,2,2.6754976227302203,0,3
347,4,3.876960749342976,1,15
909,1,2.2014392868932036,0,13
550,2,4.015237235650636,0,6
450,2,1.2955685808541357,0,9
950,2,3.093993537154169,0,11
41,5,1.4892539363349808,1,7
714,0,2.173293905746706,1,10
93,5,2.034501569945888,1,19
485,4,4.355728294250664,1,12
516,4,1.7740690216247899,1,11
563,4,4.233791680636475,0,6
149,0,4.175841383631688,1,11
716,4,2.9955322222289196,1,9
811,5,1.9353730223845185,1,6
498,5,1.9075853598248909,1,18
370,2,2.859698588463391,1,6
980,3,1.0352360295740652,0,17
698,1,3.1254030184454646,1,11
484,4,4.811118103068221,0,3
664,0,1.618827527450386,1,0
382,0,3.2933824859024137,0,4
627,4,4.847114754577827,0,9
660,3,4.4420885579664,1,6
731,5,4.401520465525361,1,19
191,4,4.287399721584756,1,6
744,0,2.2360944242247425,0,12
835,1,4.562467325067249,0,13
220,3,4.765361404932684,1,4
46,4,2.9831696931961575,0,1
126,1,2.418284189037835,1,13
802,4,2.6569160624234245,0,7
726,3,2.3368257673250623,1,19
6,0,1.8496737680981603,0,1
695,5,3.4737938810115576,1,7
115,5,3.2503875449812916,0,19
563,3,2.8503402841571024,0,4
365,2,1.3833815467393271,1,11
45,5,4.187571858823999,0,6
392,4,1.6997342510031568,0,12
953,1,1.4582481735841926,1,14
22,1,3.4922855819317897,1,9
130,5,2.5945774449508927,1,3
126,3,1.2392339014093179,0,15
444,3,2.422273419844233,0,6
776,3,4.087121409139851,1,12
308,1,3.4609968208683903,0,3
707,0,2.451144091947987,0,11
432,1,1.7672191665383523,0,19
472,0,3.527182483219093,1,1
965,3,4.550221203785421,1,4
47,2,3.585090872063655,1,7
890,1,4.251615418600897,1,3
81,3,3.086111354217484,0,1
108,1,3.8718844269641153,1,5
262,3,4.58490709511341,1,2
866,1,4.0927159130346205,0,13
30,4,4.639415813592583,1,9
357,1,2.7245584084642394,0,10
567,4,4.6168810205082265,0,4
479,0,3.4862689379268303,0,15
866,1,4.480195064326775,0,8
188,0,1.1575061217513416,0,15
987,2,3.6314095276541445,1,8
4,5,4.391900315511595,0,16
285,5,1.696808134572799,1,11
789,4,3.6471477338596925,1,14
656,1,4.299818856866526,0,9
393,5,2.1517974785305483,0,3
454,0,2.620985311625568,1,16
707,5,3.2780708739968776,0,17
425,5,3.0766707555382484,1,17
26,3,1.1567575721485426,0,9
126,5,1.3946883923416538,0,10
134,0,1.4018663172174453,0,0
534,5,2.0490716219967,1,9
330,1,1.983456451209797,0,2
628,5,3.9688895351471984,0,5
391,2,3.290977544064578,1,16
7,5,4.055904338580964,1,11
612,4,1.2795842296434805,1,10
260,3,2.9408569498864026,0,16
198,0,2.295102317061078,1,2
597,5,4.399757243022986,1,8
739,5,3.831156627639613,1,17
385,1,4.477033883307185,0,5
471,1,1.1857084896242402,0,2
178,4,3.883293958266402,0,5
449,3,3.160033408638312,1,10
239,0,4.300000116062263,0,10
523,0,3.028642363703284,0,6
814,0,3.160836311607636,1,12
745,4,1.2070695237682605,0,12
182,4,3.674091460143867,0,6
793,5,2.0925595024202,1,13
357,3,1.078775688715282,1,1
375,0,1.2657486500241202,1,2
940,0,4.829142435864103,1,3
701,5,2.384309158319388,1,7
837,3,4.472302514484635,1,0
726,3,4.8387089362770235,1,8
769,3,4.773068755349291,1,16
537,1,4.526900962797681,0,17
781,3,4.579375649845204,0,6
81,2,2.156032177363806,0,2
357,4,1.6058795610414331,0,15
184,3,3.5570502483516946,0,7
287,1,2.9524223674752954,1,4
61,2,1.3949868747806842,1,16
882,1,3.7101652640896434,1,18
506,1,3.2514400299390935,0,17
461,5,4.452269603241756,0,4
29,1,3.4367351827535946,1,6
908,1,3.2957847188870146,1,17
935,0,2.7630068933305116,0,12
30,4,2.8511482795554812,0,10
292,5,4.817524907916464,1,4
172,5,1.5537840376009573,0,14
613,0,2.7848752743287486,0,6
127,2,3.6233089357073713,1,4
85,0,2.7320425823615984,1,6
314,5,2.132862508163031,0,16
27,2,2.1494294830514193,1,8
121,5,1.934624185030863,1,5
250,3,2.3756128023323586,0,8
572,2,4.486699102334268,0,16
402,5,3.0208982012919807,1,1
682,0,1.9609549123112737,0,19
442,5,2.5381068681061296,1,12
271,0,1.423321648314272,1,16
836,2,4.616142958954952,0,19
811,0,2.632791328365728,1,5
112,2,4.921564818372303,0,18
705,1,2.390155093050077,0,5
393,4,4.345424188908485,0,1
942,2,2.025541253165813,0,12
18,1,1.304611573510409,1,19
851,1,1.1269334466952028,1,9
604,1,3.424673706579134,1,8
728,1,2.2462946866943576,0,12
464,2,2.7740795219033134,1,6
690,0,4.274588142403181,1,17
908,1,1.9924323427792086,0,13
190,3,2.234609906939653,0,3
492,1,4.381344740234669,1,7
911,0,2.9710490933740163,1,11
948,0,4.31066066820995,0,7
162,4,2.4979040138652655,0,15
611,4,2.593479923308434,0,0
698,1,1.668553447113025,1,9
294,1,4.665383414379866,1,6
578,5,4.587134776050438,0,13
72,5,4.936868058259094,0,16
743,4,2.609788508678846,1,18
700,1,4.2744597670345685,0,4
561,5,2.6598149266884743,0,18
308,3,2.817195155683891,0,2
301,2,4.319997574379299,1,0
307,4,1.709467083545599,1,7
123,4,1.8812437378470093,0,8
668,0,2.25891296158326,1,4
260,1,4.15271613000023,0,0
194,4,2.490606197472331,1,16
841,4,2.4326728331230463,1,13
350,5,4.9952653810209675,0,16
842,3,2.535224572397918,0,8
767,1,1.991082145262348,1,2
976,2,3.4928547128037732,1,2
935,3,4.207519807820003,0,12
488,2,1.278431334892637,0,19
199,0,3.4755689245539,0,4
883,4,1.142941823520899,0,5
507,5,3.1053294039180717,0,13
897,3,2.0279662550312367,1,5
579,2,2.226566790692743,0,16
445,1,2.8683838559295305,0,8
79,0,4.708429842982348,0,3
744,0,3.842669226351506,1,14
697,4,4.7473823851379855,1,17
616,4,3.6398840182347105,1,14
468,2,1.0284309883514386,0,17
836,2,2.0623407893907104,0,6
441,0,4.623090310881496,1,14
930,2,3.573782083870979,1,4
653,4,4.9265889462810994,0,10
910,0,1.6238560768731825,1,13
901,0,2.1869913324260777,1,7
271,1,2.4494706380681452,0,3
342,1,2.306231272669242,1,9
123,2,2.0079661205995225,0,6
222,2,2.7738628630271114,1,0
489,4,3.569192493477485,1,19
685,4,2.245027691546784,0,11
702,1,1.3187996932570227,1,12
651,0,3.8341301075726535,0,15
296,3,2.8360662231250746,1,13
118,5,3.225929224360253,1,12
786,5,2.8216026286556604,0,4
75,3,4.561430013819641,0,13
620,2,3.23497998866552,1,12
630,5,4.693107359406999,0,13
972,5,3.042301366224001,0,11
880,3,2.1703526489611273,0,19
257,3,2.4217703487047864,0,14
531,1,3.088517174339142,1,18
630,0,3.1199577512200345,1,10
350,4,3.749350806195795,0,14
648,1,1.8979794887465231,1,11
276,5,3.635371599862007,1,18
254,4,4.114352033523009,1,15
263,1,3.7063679578679602,1,3
678,1,2.9273124392703633,1,17
676,3,4.966722604467336,1,8
28,4,2.619252636516865,0,15
466,1,1.4263624583193169,1,6
34,3,4.286016861629372,1,18
748,2,1.8488048755216728,0,10
293,4,3.8531422916097684,0,16
601,1,1.7159051308605036,1,4
202,5,1.0675095634317575,1,11
739,2,1.6391944151561026,1,18
930,3,2.5079547863032876,1,1
67,1,1.4264729885191931,0,0
130,5,1.7907163369427281,0,3
876,3,4.058505110737572,0,10
110,3,4.079534431908523,0,17
523,5,4.269952908763907,0,15
287,3,4.36462094619037,0,9
686,4,2.6817435784550216,1,11
830,2,4.470198642774114,1,1
665,2,3.1037475000561723,1,0
42,0,2.8823884677440326,0,9
874,1,3.874145315983103,1,9
716,3,1.8552736454396288,0,9
683,1,4.157989507309888,0,1
293,2,2.717863306264813,1,19
284,2,1.5091816560150417,1,2
822,3,1.4772476540678703,1,0
563,4,1.6596269753868005,1,17
626,5,4.562290936975129,0,10
18,3,4.96375128903619,1,11
506,3,2.427895196805134,0,0
546,0,2.1685754088211904,0,5
47,5,1.8750838903773492,1,15
744,4,4.295265908668982,0,19
218,1,1.8368299296755044,1,2
621,5,4.696360519721079,0,16
765,4,3.6694015158851307,0,15
187,3,4.588511166676779,0,10
30,3,3.216039417576585,1,15
258,3,3.762719448729987,1,11
674,3,3.4778324026308307,1,0
343,3,4.3247818252951875,1,10
307,5,4.343443244743524,0,5
70,5,3.3591719993805005,1,18
306,5,3.5300305973190893,0,11
567,4,4.68750368199132,1,1
98,3,4.719465935859878,0,9
20,2,3.6569991355807265,0,18
896,5,1.0310171126926542,0,14
619,2,1.417644859015764,0,7
564,0,4.431770127097664,0,10
5,1,1.338856465483206,0,15
230,5,1.8540767234202655,1,12
993,2,1.9221867208866072,0,12
81,0,3.4009390791196195,1,4
957,4,3.306531191535057,1,11
216,1,2.157670093681601,1,9
334,3,1.8304454622737714,0,18
558,5,4.058128119429903,0,16
863,5,4.741824622423905,0,0
873,3,1.2112227196657548,0,14
752,4,1.5327218508194513,0,15
689,1,3.56865595482283,1,19
593,5,4.217765806685703,0,9
798,2,4.164754675105598,1,9
703,1,3.878732612330757,0,16
924,0,4.5497118179923675,0,16
654,5,1.8693955182832513,1,1
825,4,1.4291637859677886,1,8
790,2,3.4614518803654732,0,3
933,1,4.289103566093729,0,6
552,1,3.328174313922293,1,4
458,2,4.851989949835625,0,18
782,0,4.1822578455671575,0,3
86,0,3.8031672036370434,0,17
514,1,1.2410291634869344,0,2
722,3,1.4309689549267284,0,3
512,2,4.139350530364777,0,13
983,5,1.7929517023081174,1,13
586,0,1.1153407043159622,0,16
477,5,4.643042742987859,1,8
497,0,4.563221494804937,0,18
906,0,1.8739353089259674,1,2
955,4,4.120825032291819,0,14
742,5,1.1919186448466204,1,0
448,3,2.1402320152930523,1,18
587,0,3.4946676330264994,0,3
259,3,4.052715984633542,1,13
536,1,1.0415967551527583,1,17
199,1,2.3048344530949763,0,11
462,4,1.857382240254696,0,5
938,3,4.995121622994894,1,9
93,2,3.68392892954094,0,3
935,4,2.6226858115189753,1,15
351,0,1.30261040792274,0,0
107,1,3.394681030027855,1,2
354,1,3.566805883744257,1,6
468,2,4.265623710012541,1,2
94,4,2.154307411677454,1,14
867,3,4.925712321920386,0,5
90,1,2.757862957255798,1,15
43,0,2.1837750186379745,0,16
455,2,2.3937973360058313,0,1
954,2,3.078344211868495,1,9
383,5,4.746806258028509,1,10
22,2,3.940635191677602,1,5
701,0,3.308438597855129,1,17
22,2,1.6512415519194472,0,14
233,3,1.5974132435634867,1,15
697,5,3.008787655254256,1,12
310,3,3.9148348184065966,0,15
416,4,4.00404869102044,0,1
332,4,1.9036575355050336,1,19
574,3,1.400398051389013,1,11
102,0,2.537843957015158,1,13
499,5,4.6726901729762975,1,7
827,4,3.181469010677529,1,5
482,2,2.2803990673270973,1,13
188,3,2.2945506733564867,1,14
847,1,1.5283481808887398,1,19
459,0,2.892894944424632,1,2
188,0,4.165450714059354,1,6
350,3,4.874234766109366,0,15
580,1,3.0063799998319016,0,1
113,0,1.6688596633707538,1,16
103,5,3.731801599211458,1,10
619,4,4.027165370981182,1,2
507,5,1.2867989976924088,1,7
344,1,4.400556518524915,1,18
20,5,4.317289559983429,0,17
386,2,2.890164216156472,1,6
943,4,3.2416900744634733,0,15
777,1,3.8536322548436766,1,13
854,3,3.7069925002514372,1,7
208,0,1.0661439127728363,1,12
681,4,1.489741215393943,1,2
482,3,1.6503622231249828,1,1
472,1,4.022703556288395,1,12
705,2,2.76033425156952,1,2
858,0,3.1820105055473005,1,0
941,0,4.0907497475819365,0,1
392,4,2.363929076256363,1,9
634,3,3.9955609092750923,1,10
688,1,2.7691970985182386,1,2
515,1,2.5087207510968264,1,7
187,3,2.3321490562189604,1,14
345,0,4.859779261969532,0,4
351,3,4.087893642835915,1,7
540,5,1.0807837630941175,0,17
597,1,4.829661946072807,0,17
46,3,4.101758518906694,1,11
76,0,1.5966988578170223,0,3
342,4,1.3053525016452685,1,7
190,5,2.2327763746378135,0,1
542,0,3.496726117384247,1,19
818,2,3.4661867565978697,0,2
680,2,2.103400500596882,1,7
35,3,2.782699914629671,0,11
756,0,1.847560622854942,0,1
423,0,1.2023147406669499,1,16
350,1,3.0678818697075148,0,13
187,4,2.3879645370081524,0,13
526,5,3.17152972919172,0,5
333,0,4.786029289881807,0,7
482,5,1.5734812467812844,1,9
215,3,1.0078480732438213,0,17
157,1,1.3075128531285007,1,0
925,5,2.850833184406516,1,6
666,5,3.827728119209294,0,6
240,5,3.323054413268756,0,12
295,5,2.979578429494988,1,15
461,5,2.4158525243696496,1,11
44,1,2.239896686126004,1,18
494,3,2.5051447004199203,0,5
970,5,3.4465398160362852,0,6
174,5,1.6710158234621448,0,16
345,3,4.085448332218503,1,18
55,0,3.301012960372441,0,4
565,0,2.0766255104457105,1,2
340,1,3.004611851245135,1,17
776,1,4.851114750740665,1,16
885,4,1.0819661165807761,1,10
750,1,1.7980905636049167,1,8
832,3,2.793520959613112,0,16
107,5,3.5537588871193124,1,18
709,3,1.8489130651419408,0,12
896,4,4.725615793504785,1,5
213,2,3.5702880496985685,0,3
498,2,4.509727795825722,0,17
757,3,2.317271721001274,1,11
396,2,4.315815737226519,0,3
549,2,2.512876867597785,0,4
496,4,2.01100708984482,1,11
172,5,4.646621356655173,1,17
104,1,1.3688739027154182,1,16
551,1,4.771555184225617,0,9
478,2,2.834060823470422,0,5
398,0,4.970501893943447,0,16
433,4,3.158378614940115,1,7
641,5,4.029952688329212,0,1
692,5,1.028284065352016,1,11
990,2,2.9866672798406606,1,2
921,0,3.949813886472461,0,19
193,0,4.131308079833796,0,6
842,5,1.6321943304063922,1,0
800,4,2.6758838015311146,1,16
465,1,2.676287832477355,0,7
340,5,1.4145632339962235,1,9
58,5,2.7721820307658667,1,16
862,3,4.228371834784022,0,15
537,0,2.200722950475948,1,9
477,3,2.7302980875755325,0,14
102,3,4.843834740248571,0,15
532,4,1.1268323035662489,0,17
944,5,3.366087071581423,1,3
591,1,3.9737443671105166,0,6
838,4,4.043529736124714,0,11
981,0,3.8637520995361774,0,11
710,1,3.9058057738737455,0,0
321,5,1.2360506626921994,0,11
548,2,3.1365464765453313,0,6
13,1,4.131876286629025,1,14
455,4,1.3762601961493184,1,1
220,4,1.0481996895474714,1,0
875,3,4.2582473263986325,1,3
390,5,3.849177550265957,0,7
677,2,2.6488256676577704,1,16
172,5,4.761585730296687,1,17
661,1,4.066392378605885,1,4
683,2,4.87144376642631,0,5
80,5,4.71726103818987,0,11
335,3,2.9251744119172285,0,15
224,2,4.0188359145742645,1,8
870,2,3.676765555230556,0,14
34,1,4.2457808403699655,0,7
869,2,4.150753609003968,0,11
187,3,1.612927880132907,1,13
223,0,1.9349421272341853,0,16
642,0,2.0629263087102694,1,13
885,4,4.273994236868042,1,19
962,0,4.2429668157167555,0,4
967,1,2.9813413877577686,0,12
493,4,3.3233290370076847,0,5
862,0,4.3076886118735995,0,13
310,0,2.250374402710973,1,5
520,4,1.2007151076654532,1,2
580,1,2.930385753116669,1,15
539,4,4.654868575394687,1,11
910,1,4.161873043840291,0,13
368,1,2.466469212433943,1,1
474,5,1.2590854419313469,1,17
745,3,3.54767802153004,0,6
30,0,4.33796318348208,1,4
826,5,3.659794265818554,0,11
231,0,2.7002986590520788,0,16
849,5,1.4934144527162854,0,11
997,2,4.643096976549419,1,10
496,4,2.103833303013532,0,0
565,5,1.8971481459718373,0,8
963,3,4.263906662438616,0,7
980,0,4.924879754895429,1,13
174,2,3.6406410349790415,1,3
297,3,3.4992419560982024,0,10
790,1,2.2777234768842503,1,16
364,0,1.0816538027405174,1,7
85,5,1.7671914632908385,1,0
576,4,3.3377217462262876,1,17
88,3,1.605265847264182,1,4
53,2,4.535343227725308,0,7
629,4,1.7525787514115407,1,7
360,1,3.0884178120476062,1,8
475,4,3.0480529830751797,1,17
228,2,3.415782520518602,1,6
778,1,2.309736278872156,0,9
830,2,4.494136804261261,0,15
533,0,2.7772061439002784,1,2
949,2,3.800614314946296,0,9
758,4,3.5436434438668125,1,7
984,0,1.468624332478813,1,17
372,0,3.4905574108104456,0,3
468,3,3.202810711924384,0,11
419,4,4.594416253023624,1,4
825,4,4.523506545939613,1,3
531,1,1.6038191496465855,0,18
399,2,1.3267405823464307,1,18
987,5,2.178368876843475,1,4
183,2,4.9464514267372355,0,14
860,4,1.086295105625267,0,11
561,2,3.691568958291507,0,12
89,4,3.4340549353639087,1,5
615,0,3.5863131218312674,1,16
705,2,1.873143559082966,0,19
382,2,1.9068693831993997,0,9
368,4,2.7225683286952984,1,13
73,4,1.3834312282678254,1,14
268,1,1.2984528360757608,1,9
14,2,1.3534378139443888,0,5
328,3,3.291916685225031,0,15
794,4,2.590967427591575,1,1
391,3,2.1744671226290944,1,9
709,0,2.2632775186052223,1,4
995,0,1.829133223396295,1,8
433,3,2.6460213412877396,0,18
343,5,1.8122322767998695,0,18
194,0,3.79218416919733,0,8
921,3,1.4957300506157445,0,15
35,1,4.792968338323385,0,18
916,1,1.3592757605091288,1,19
204,0,4.773842857119504,0,3
819,3,4.333179886081627,0,4
650,3,3.7228484824535215,0,17
775,3,4.649206622261934,1,7
56,5,1.5568751740695075,1,12
109,0,1.7052590967476613,0,8
685,5,2.008610368235263,0,9
495,3,1.9792461070635636,0,3
717,4,2.2433930837086407,0,18
224,3,3.3025235930923733,1,3
385,4,1.1126904452204185,0,12
63,1,2.529090380159903,0,16
763,4,1.985540511570386,0,10
947,1,3.426519392210888,0,1
960,0,4.940677324206142,1,4
778,5,3.0706184487334904,0,12
901,5,2.7027409564737352,0,2
351,1,2.4729741805804646,0,18
462,1,4.139796875519431,0,18
843,3,1.2879237266029078,0,15
319,2,4.839082057840486,1,15
356,1,2.6716715439521823,1,2
92,4,2.254802903300452,0,8
694,0,4.8962724655988055,1,18
299,5,4.743515452972799,0,0
725,4,3.567736559062884,0,13
493,5,1.0740294994016053,0,10
653,0,3.9941399048262873,0,17
594,4,2.342229600168005,0,19
388,5,2.5531209234170444,0,6
610,1,1.6349685159095544,1,5
792,2,3.0938323354595973,0,11
433,1,3.978210384815065,1,1
101,5,2.0920444723722738,1,12
840,3,4.7549316321735,1,19
377,4,1.7789474240118173,0,0
582,2,1.2650493623777335,0,14
884,4,3.577455493399604,0,19
337,3,4.397274927520187,0,7
897,3,4.812531437230049,0,17
883,3,4.068684042066075,1,14
777,5,1.7986000460242892,1,7
491,1,4.910644739214922,0,1
641,5,4.677743504115371,1,10
59,1,1.6526696910497898,1,7
812,2,3.2351433076612977,0,12
508,3,3.2220697037239154,0,0
391,1,2.7701391125178834,0,17
953,0,4.937125321038755,1,4
118,0,1.2384889487208848,1,0
774,1,3.5088356337743387,1,11
994,2,1.8212144907152403,1,4
470,4,3.1093248189238385,1,15
327,5,4.118963087150075,1,17
20,3,1.9869072126741854,1,1
96,1,2.573438185932594,0,14
814,2,4.803072297121597,1,10
512,5,4.045922950881238,0,9
907,4,3.2908927380473423,0,2
714,2,1.887989551226867,1,12
943,4,2.7012217499103324,1,12
639,0,4.09624527619969,0,2
349,5,4.282172312439904,1,9
131,5,1.9784247925695957,0,3
545,4,3.648240841668077,1,13
598,0,1.3800119684935996,1,16
31,3,1.0928492298018577,0,0
258,1,3.194695693732085,0,14
475,0,1.897519417121715,0,1
835,2,1.3156481249685315,0,17
824,4,3.91931325158092,1,6
